10.772653,106.657718,1536401105000
10.773486,106.657342,1536401110000
10.774240,106.657074,1536401115000
10.774981,106.656858,1536401120000
10.775445,106.656740,1536401125000
10.775889,106.656616,1536401130000
10.776320,106.656494,1536401135000
10.776826,106.656375,1536401140000
10.777338,106.656236,1536401145000
10.777813,106.656154,1536401150000
,,
,,
